person_id,display_first_last,position,season_exp,height,weight,from_year,to_year,height_inches
203123,Kostas Papanikolaou,Forward,2.0,6-8,235.0,2014.0,2015.0,80.0
2457,Jannero Pargo,Guard,11.0,6-1,185.0,2002.0,2014.0,73.0
202951,Jeremy Pargo,Guard,3.0,6-2,219.0,2011.0,2019.0,74.0
77797,Estes Parham,Forward,3.0,6-3,200.0,1948.0,1950.0,75.0
305,Robert Parish,Center,21.0,7-1,244.0,1976.0,1996.0,85.0
77799,Medford Park,Guard,5.0,6-2,205.0,1955.0,1959.0,74.0
1515,Anthony Parker,Guard,10.0,6-6,210.0,1997.0,2011.0,78.0
203953,Jabari Parker,Forward,8.0,6-7,245.0,2014.0,2021.0,79.0
2470,Smush Parker,Guard,6.0,6-4,190.0,2002.0,2007.0,76.0
77800,Sonny Parker,Forward,6.0,6-6,200.0,1976.0,1981.0,78.0
2225,Tony Parker,Guard,19.0,6-2,185.0,2001.0,2018.0,74.0
77801,Jack Parkinson,Guard,1.0,6-0,174.0,1949.0,1949.0,72.0
685,Cherokee Parks,Forward-Center,9.0,6-11,240.0,1995.0,2003.0,83.0
77803,Doyle Parrack,Forward,1.0,6-0,165.0,1946.0,1946.0,72.0
202718,Chandler Parsons,Forward,9.0,6-9,230.0,2011.0,2019.0,81.0
1629672,Eric Paschall,Forward,4.0,6-6,255.0,2019.0,2021.0,78.0
1628394,Anzejs Pasecniks,Center-Forward,2.0,7-1,229.0,2019.0,2020.0,85.0
1097,Zarko Paspalj,Forward,1.0,6-9,215.0,1989.0,1989.0,81.0
77806,Marty Passaglia,Guard,2.0,6-0,170.0,1946.0,1948.0,72.0
77807,George A. Pastushok,Unknown,1.0,,211.20112517580873,1946.0,1946.0,78.0584598088814
77808,Myles Patrick,Forward,1.0,6-8,220.0,1980.0,1980.0,80.0
77809,Stan Patrick,Forward,1.0,6-2,185.0,1949.0,1949.0,74.0
1754,Andrae Patterson,Forward,2.0,6-9,238.0,1998.0,1999.0,81.0
77811,George Patterson,Center,1.0,6-7,230.0,1967.0,1967.0,79.0
203934,Lamar Patterson,Guard-Forward,2.0,6-5,225.0,2015.0,2016.0,77.0
202335,Patrick Patterson,Forward,12.0,6-8,235.0,2010.0,2020.0,80.0
1739,Ruben Patterson,Forward,11.0,6-5,223.0,1998.0,2007.0,77.0
77812,Steve Patterson,Center,5.0,6-9,225.0,1971.0,1975.0,81.0
77813,Tommy Patterson,Forward,2.0,6-6,220.0,1972.0,1973.0,78.0
1628383,Justin Patton,Center,4.0,6-11,241.0,2017.0,2020.0,83.0
203464,Brandon Paul,Guard,1.0,6-4,200.0,2017.0,2017.0,76.0
101108,Chris Paul,Guard,18.0,6-0,175.0,2005.0,2023.0,72.0
77815,Charlie Paulk,Forward,3.0,6-8,219.0,1968.0,1971.0,80.0
77816,Jerry Paulson,Guard,1.0,6-2,185.0,1957.0,1957.0,74.0
77817,Billy Paultz,Center,9.0,6-11,235.0,1976.0,1984.0,83.0
2562,Sasha Pavlovic,Guard-Forward,11.0,6-7,235.0,2003.0,2012.0,79.0
77818,Jim Paxson,Guard,2.0,6-6,200.0,1956.0,1957.0,78.0
77819,Jim Paxson,Guard,11.0,6-6,200.0,1979.0,1989.0,78.0
77820,John Paxson,Guard,11.0,6-2,185.0,1983.0,1993.0,74.0
77822,Kenny Payne,Forward,4.0,6-8,195.0,1989.0,1992.0,80.0
77823,Tom Payne,Center,1.0,7-2,240.0,1971.0,1971.0,86.0
203901,Elfrid Payton,Guard,9.0,6-3,195.0,2014.0,2021.0,75.0
56,Gary Payton,Guard,18.0,6-4,190.0,1990.0,2006.0,76.0
77824,Mel Payton,Guard,2.0,6-4,185.0,1951.0,1952.0,76.0
1627780,Gary Payton II,Guard,7.0,6-2,195.0,2016.0,2023.0,74.0
77825,George Pearcy,Guard,1.0,6-1,165.0,1946.0,1946.0,73.0
77826,Henry Pearcy,Guard,1.0,6-1,170.0,1946.0,1946.0,73.0
200762,Oleksiy Pecherov,Forward-Center,4.0,7-0,234.0,2007.0,2009.0,84.0
77827,Wiley Peck,Guard,1.0,6-7,220.0,1979.0,1979.0,79.0
324,Anthony Peeler,Guard,14.0,6-4,208.0,1992.0,2004.0,76.0
201593,Nikola Pekovic,Center,7.0,6-11,307.0,2010.0,2016.0,83.0
77828,Jake Pelkington,Center,1.0,6-6,220.0,1948.0,1948.0,78.0
203658,Norvel Pelle,Center,4.0,6-10,231.0,2019.0,2021.0,82.0
2130,Mike Penberthy,Unknown,2.0,6-3,180.0,2000.0,2001.0,75.0
2667,Desmond Penigar,Forward,2.0,6-7,245.0,2003.0,2003.0,79.0
2632,Kirk Penney,Guard,3.0,6-5,220.0,2003.0,2004.0,77.0
46,Mike Peplowski,Center,3.0,6-10,270.0,1993.0,1995.0,82.0
781,Will Perdue,Center,13.0,7-0,240.0,1988.0,2000.0,84.0
2570,Kendrick Perkins,Center,14.0,6-10,270.0,2003.0,2017.0,82.0
64,Sam Perkins,Center-Forward,17.0,6-9,260.0,1984.0,2000.0,81.0
77834,Warren Perkins,Guard,2.0,6-3,190.0,1949.0,1950.0,75.0
200785,Kosta Perovic,Center,2.0,7-2,240.0,2007.0,2007.0,86.0
1628506,London Perrantes,Guard,2.0,6-2,190.0,2017.0,2017.0,74.0
386,Elliot Perry,Guard,10.0,,211.20112517580873,1991.0,2001.0,78.0584598088814
1629617,Reggie Perry,Forward-Center,3.0,6-8,250.0,2020.0,2021.0,80.0
897,Tim Perry,Forward,8.0,6-9,200.0,1988.0,1995.0,81.0
456,Chuck Person,Forward,13.0,6-8,241.0,1986.0,1999.0,80.0
445,Wesley Person,Guard-Forward,12.0,6-6,200.0,1994.0,2004.0,78.0
1628409,Alec Peters,Forward,1.0,6-9,235.0,2017.0,2017.0,81.0
77839,Jim Petersen,Forward,8.0,6-10,235.0,1984.0,1991.0,82.0
77843,Bob Peterson,Forward,3.0,6-5,210.0,1953.0,1955.0,77.0
77842,Mel Peterson,Guard,1.0,6-4,185.0,1963.0,1963.0,76.0
2050,Morris Peterson,Guard,11.0,6-7,220.0,2000.0,2010.0,79.0
77844,Geoff Petrie,Guard,6.0,6-4,190.0,1970.0,1975.0,76.0
101130,Johan Petro,Center,9.0,7-0,247.0,2005.0,2012.0,84.0
77845,Drazen Petrovic,Guard,4.0,6-5,195.0,1989.0,1992.0,77.0
77846,Richard Petruska,Center,1.0,6-10,260.0,1993.0,1993.0,82.0
77847,Bob Pettit,Forward,11.0,6-9,205.0,1954.0,1964.0,81.0
77848,Roger Phegley,Guard,6.0,6-6,205.0,1978.0,1983.0,78.0
77850,Jack Phelan,Forward,1.0,6-5,195.0,1949.0,1949.0,77.0
74,Derrick Phelps,Forward,1.0,6-4,181.0,1994.0,1994.0,76.0
77852,Mike Phelps,Guard,3.0,6-4,180.0,1985.0,1987.0,76.0
77853,Andy Phillip,Guard,11.0,6-3,195.0,1947.0,1957.0,75.0
1629341,Tarik Phillip,Guard,2.0,6-3,195.0,2018.0,2018.0,75.0
77854,Eddie Phillips,Forward,1.0,6-7,225.0,1982.0,1982.0,79.0
77855,Gary Phillips,Guard,5.0,6-3,189.0,1961.0,1965.0,75.0
184,Bobby Phills,Guard,9.0,6-5,210.0,1991.0,1999.0,77.0
15,Eric Piatkowski,Guard-Forward,15.0,6-7,215.0,1994.0,2007.0,79.0
1630691,Jamorko Pickett,Forward,2.0,6-9,206.0,2021.0,2021.0,81.0
1718,Paul Pierce,Forward,20.0,6-7,235.0,1998.0,2016.0,79.0
894,Ricky Pierce,Guard,16.0,6-4,215.0,1982.0,1997.0,76.0
77858,Stan Pietkiewicz,Guard,3.0,6-5,200.0,1978.0,1980.0,77.0
2554,Mickael Pietrus,Forward,11.0,6-6,215.0,2003.0,2012.0,78.0
77859,John Pilch,Forward,1.0,6-3,185.0,1951.0,1951.0,75.0
291,Ed Pinckney,Forward,12.0,6-9,240.0,1985.0,1996.0,81.0
200838,Kevinn Pinkney,Forward,1.0,6-10,245.0,2006.0,2006.0,82.0
77861,John Pinone,Forward,1.0,6-8,230.0,1983.0,1983.0,80.0
1629033,Theo Pinson,Guard-Forward,5.0,6-7,212.0,2018.0,2023.0,79.0
77862,Dave Piontek,Forward,7.0,6-6,230.0,1956.0,1962.0,78.0
937,Scottie Pippen,Forward-Guard,18.0,6-8,228.0,1987.0,2003.0,80.0
1630590,Scotty Pippen Jr.,Guard,1.0,6-1,170.0,2022.0,2023.0,73.0
77864,Charlie Pittman,Forward,4.0,6-8,220.0,1982.0,1985.0,80.0
202354,Dexter Pittman,Center,4.0,6-11,285.0,2010.0,2013.0,83.0
2565,Zoran Planinic,Unknown,3.0,,211.20112517580873,2003.0,2008.0,78.0584598088814
202353,Tibor Pleiss,Center,2.0,7-3,256.0,2015.0,2015.0,87.0
1627850,Marshall Plumlee,Center,2.0,7-0,250.0,2016.0,2017.0,84.0
203486,Mason Plumlee,Forward-Center,10.0,7-0,254.0,2013.0,2023.0,84.0
203101,Miles Plumlee,Center,8.0,6-11,249.0,2012.0,2018.0,83.0
77865,Gary Plummer,Forward,2.0,6-9,215.0,1984.0,1992.0,81.0
2750,Pavel Podkolzin,Center,2.0,7-5,260.0,2004.0,2005.0,89.0
1627751,Jakob Poeltl,Center,7.0,7-1,245.0,2016.0,2023.0,85.0
1629738,Vincent Poirier,Center-Forward,2.0,7-0,235.0,2019.0,2020.0,84.0
1630197,Aleksej Pokusevski,Forward,3.0,7-0,210.0,2020.0,2023.0,84.0
77866,Dwayne Polee,Forward,1.0,6-5,180.0,1986.0,1986.0,77.0
77867,Jim Pollard,Forward,7.0,6-3,185.0,1948.0,1954.0,75.0
1513,Scot Pollard,Center-Forward,12.0,6-11,278.0,1997.0,2007.0,83.0
77868,Ralph Polson,Forward,1.0,6-7,200.0,1952.0,1952.0,79.0
178,Olden Polynice,Center-Forward,15.0,6-10,250.0,1987.0,2003.0,82.0
77869,Cliff Pondexter,Forward,3.0,6-9,233.0,1975.0,1977.0,81.0
202347,Quincy Pondexter,Forward,8.0,6-7,230.0,2010.0,2018.0,79.0
1629044,Shamorie Ponds,Guard,1.0,6-0,175.0,2019.0,2019.0,72.0
1630582,Yves Pons,Forward,2.0,6-5,206.0,2021.0,2021.0,77.0
1629673,Jordan Poole,Guard,4.0,6-4,194.0,2019.0,2023.0,76.0
77870,David Pope,Forward,2.0,6-7,220.0,1984.0,1985.0,79.0
998,Mark Pope,Center-Forward,7.0,6-10,235.0,1997.0,2004.0,82.0
77872,Dave Popson,Center,3.0,6-10,220.0,1988.0,1991.0,82.0
77873,Ben Poquette,Forward,10.0,6-9,235.0,1977.0,1986.0,81.0
2084,Chris Porter,Forward,1.0,6-7,218.0,2000.0,2000.0,79.0
77875,Howard Porter,Forward,7.0,6-8,220.0,1971.0,1977.0,80.0
1629007,Jontay Porter,Center-Forward,2.0,6-11,240.0,2019.0,2020.0,83.0
77876,Kevin Porter,Guard,10.0,6-0,170.0,1972.0,1982.0,72.0
345,Terry Porter,Guard,17.0,6-3,205.0,1985.0,2001.0,75.0
1629645,Kevin Porter Jr.,Guard-Forward,4.0,6-4,203.0,2019.0,2023.0,76.0
1629008,Michael Porter Jr.,Forward,4.0,6-10,218.0,2018.0,2023.0,82.0
203490,Otto Porter Jr.,Forward,10.0,6-8,198.0,2013.0,2023.0,80.0
77878,Bob Portman,Forward,4.0,6-5,200.0,1969.0,1972.0,77.0
204001,Kristaps Porzingis,Forward-Center,7.0,7-3,240.0,2015.0,2023.0,87.0
2068,Lavor Postell,Guard-Forward,4.0,6-5,215.0,2000.0,2002.0,77.0
958,Vitaly Potapenko,Center-Forward,12.0,6-10,285.0,1996.0,2006.0,82.0
1630695,Micah Potter,Center,2.0,6-8,248.0,2021.0,2023.0,80.0
200796,Leon Powe,Forward,6.0,6-8,240.0,2006.0,2010.0,80.0
203939,Dwight Powell,Forward-Center,9.0,6-10,240.0,2014.0,2023.0,82.0
2694,Josh Powell,Forward,8.0,6-9,240.0,2005.0,2013.0,81.0
2867,Kasib Powell,Forward,2.0,6-7,215.0,2007.0,2007.0,79.0
1629619,Myles Powell,Guard,2.0,6-2,195.0,2021.0,2021.0,74.0
1626181,Norman Powell,Guard,8.0,6-4,215.0,2015.0,2023.0,76.0
101232,Roger Powell,Forward,2.0,6-6,220.0,2006.0,2006.0,78.0
1627816,Alex Poythress,Forward,4.0,6-9,235.0,2016.0,2018.0,81.0
77879,Paul Pressey,Guard,12.0,6-5,185.0,1982.0,1992.0,77.0
203515,Phil Pressey,Guard,4.0,5-11,175.0,2013.0,2015.0,71.0
77880,Dominic Pressley,Guard,1.0,6-2,170.0,1988.0,1988.0,74.0
77881,Harold Pressley,Forward,4.0,6-7,210.0,1986.0,1989.0,79.0
1630554,Jason Preston,Guard,1.0,6-3,181.0,2021.0,2023.0,75.0
201985,AJ Price,Guard,6.0,6-2,195.0,2009.0,2014.0,74.0
85,Brent Price,Guard,10.0,6-1,185.0,1992.0,2002.0,73.0
77883,Jim Price,Guard,7.0,6-3,195.0,1972.0,1978.0,75.0
899,Mark Price,Guard,12.0,6-0,180.0,1986.0,1997.0,72.0
77884,Mike Price,Guard,3.0,6-3,200.0,1970.0,1972.0,75.0
101179,Ronnie Price,Guard,13.0,6-2,190.0,2005.0,2016.0,74.0
77882,Tony Price,Guard,1.0,6-6,190.0,1980.0,1980.0,78.0
77886,Bob Priddy,Forward,1.0,6-3,190.0,1952.0,1952.0,75.0
203143,Pablo Prigioni,Guard,5.0,6-3,185.0,2012.0,2015.0,75.0
1630563,Joshua Primo,Guard,2.0,6-6,189.0,2021.0,2022.0,78.0
1627752,Taurean Prince,Forward,8.0,6-6,218.0,2016.0,2022.0,78.0
2419,Tayshaun Prince,Forward,15.0,6-9,212.0,2002.0,2015.0,81.0
77887,John Pritchard,Center,1.0,6-9,220.0,1949.0,1949.0,81.0
340,Kevin Pritchard,Guard,4.0,6-3,180.0,1990.0,1995.0,75.0
1630202,Payton Pritchard,Guard,3.0,6-1,195.0,2020.0,2023.0,73.0
1919,Laron Profit,Guard-Forward,4.0,6-5,204.0,1999.0,2005.0,77.0
2038,Joel Przybilla,Center,14.0,7-1,245.0,2000.0,2012.0,85.0
77888,Les Pugh,Center,2.0,6-7,190.0,1948.0,1949.0,79.0
77889,Roy Pugh,Unknown,1.0,,211.20112517580873,1948.0,1948.0,78.0584598088814
77890,Anthony Pullard,Forward,1.0,6-10,245.0,1992.0,1992.0,82.0
1626643,Jacob Pullen,Guard,1.0,6-1,200.0,2017.0,2017.0,73.0
1628681,Rodney Purvis,Guard,2.0,6-4,205.0,2017.0,2017.0,76.0
77891,Don Putman,Guard,4.0,6-1,170.0,1946.0,1949.0,73.0
1627817,Tim Quarterman,Guard,2.0,6-6,190.0,2016.0,2017.0,78.0
1630243,Trevelin Queen,Guard,2.0,6-6,190.0,2021.0,2022.0,78.0
1629674,Neemias Queta,Center,2.0,7-0,248.0,2021.0,2023.0,84.0
77892,Bob Quick,Forward,4.0,6-5,215.0,1968.0,1971.0,77.0
1630193,Immanuel Quickley,Guard,3.0,6-2,190.0,2020.0,2023.0,74.0
200809,Chris Quinn,Guard,7.0,6-2,175.0,2006.0,2012.0,74.0
77893,Brian Quinnett,Guard,3.0,6-8,235.0,1989.0,1991.0,80.0
1631311,Lester Quinones,Guard,1.0,6-4,208.0,2022.0,2023.0,76.0
1628397,Ivan Rabb,Forward,3.0,6-10,220.0,2017.0,2018.0,82.0
77894,Luke Rackley,Center,5.0,6-10,220.0,1969.0,1973.0,82.0
77895,Howie Rader,Guard,1.0,6-1,190.0,1948.0,1948.0,73.0
77896,Mark Radford,Guard,2.0,6-4,190.0,1981.0,1982.0,76.0
77897,Wayne Radford,Guard,1.0,6-3,205.0,1978.0,1978.0,75.0
2209,Vladimir Radmanovic,Forward,13.0,6-10,235.0,2001.0,2012.0,82.0
1893,Aleksandar Radojevic,Center,2.0,7-3,250.0,1999.0,2004.0,87.0
77899,Frank Radovich,Forward,1.0,6-8,235.0,1961.0,1961.0,80.0
77900,Moe Radovich,Guard,1.0,6-0,160.0,1952.0,1952.0,72.0
203545,Miroslav Raduljica,Center,2.0,7-0,250.0,2013.0,2014.0,84.0
77901,Ray Radziszewski,Forward,1.0,6-5,210.0,1957.0,1957.0,77.0
77902,Ray Ragelis,Forward,1.0,6-4,205.0,1951.0,1951.0,76.0
77903,Sherwin Raiken,Guard,1.0,6-2,185.0,1952.0,1952.0,74.0
77904,Ed Rains,Forward,2.0,6-7,190.0,1981.0,1982.0,79.0
2080,Igor Rakocevic,Guard,2.0,6-2,184.0,2002.0,2002.0,74.0
77905,Kurt Rambis,Forward,14.0,6-8,213.0,1981.0,1994.0,80.0
2762,Peter John Ramos,Center,2.0,7-3,275.0,2004.0,2004.0,87.0
77906,Cal Ramsey,Forward,2.0,6-4,200.0,1959.0,1960.0,76.0
77907,Frank Ramsey,Forward,9.0,6-3,190.0,1954.0,1963.0,75.0
1630186,Jahmi'us Ramsey,Guard,3.0,6-3,190.0,2020.0,2021.0,75.0
77908,Ray Ramsey,Guard,1.0,6-2,165.0,1948.0,1948.0,74.0
1821,Mark Randall,Forward,4.0,6-8,235.0,1991.0,1994.0,80.0
1626184,Chasson Randle,Guard,5.0,6-2,185.0,2016.0,2020.0,74.0
203944,Julius Randle,Forward-Center,9.0,6-8,250.0,2014.0,2023.0,80.0
201576,Anthony Randolph,Unknown,6.0,,211.20112517580873,2008.0,2016.0,78.0584598088814
101183,Shavlik Randolph,Forward,8.0,6-10,236.0,2005.0,2014.0,82.0
2216,Zach Randolph,Forward,18.0,6-9,250.0,2001.0,2017.0,81.0
77910,Wally Rank,Forward,1.0,6-6,220.0,1980.0,1980.0,78.0
77911,Kelvin Ransey,Guard,6.0,6-2,170.0,1980.0,1985.0,74.0
77912,Sam Ranzino,Guard,1.0,6-1,185.0,1951.0,1951.0,73.0
78656,Blair Rasmussen,Forward,8.0,6-4,172.0,1985.0,1992.0,76.0
1628504,Xavier Rathan-Mayes,Guard,1.0,6-4,208.0,2017.0,2017.0,76.0
77913,George Ratkovicz,Forward,6.0,6-7,220.0,1949.0,1954.0,79.0
77914,Ed Ratleff,Guard,5.0,6-6,195.0,1973.0,1977.0,78.0
77915,Mike Ratliff,Center,2.0,6-10,230.0,1972.0,1973.0,82.0
689,Theo Ratliff,Center,17.0,6-10,235.0,1995.0,2010.0,82.0
202360,Andy Rautins,Guard,2.0,6-4,190.0,2010.0,2010.0,76.0
77916,Leo Rautins,Forward,2.0,6-8,215.0,1983.0,1984.0,80.0
200810,Allan Ray,Unknown,1.0,,211.20112517580873,2006.0,2007.0,78.0584598088814
77917,Clifford Ray,Center,10.0,6-9,230.0,1971.0,1980.0,81.0
77918,Don Ray,Forward,1.0,6-5,190.0,1949.0,1949.0,77.0
77920,Jamesearl Ray,Forward,3.0,6-8,215.0,1980.0,1982.0,80.0
77919,Jim Ray,Guard,2.0,6-0,180.0,1956.0,1959.0,72.0
77921,Craig Raymond,Center,1.0,6-11,235.0,1968.0,1968.0,83.0
77922,Connie Rea,Guard,1.0,6-3,175.0,1953.0,1953.0,75.0
1630559,Austin Reaves,Guard,2.0,6-5,197.0,2021.0,2023.0,77.0
77923,Joe Reaves,Forward,1.0,6-5,210.0,1973.0,1973.0,77.0
1629729,Josh Reaves,Guard-Forward,2.0,6-4,214.0,2019.0,2019.0,76.0
1442,Zeljko Rebraca,Center,6.0,7-0,265.0,2001.0,2005.0,84.0
695,Eldridge Recasner,Guard,8.0,,211.20112517580873,1994.0,2001.0,78.0584598088814
2072,Michael Redd,Guard,13.0,6-6,215.0,2000.0,2011.0,78.0
1629629,Cam Reddish,Forward-Guard,4.0,6-7,217.0,2019.0,2023.0,79.0
77925,Frank Reddout,Forward,1.0,6-5,195.0,1953.0,1953.0,77.0
200755,JJ Redick,Guard,16.0,6-3,200.0,2006.0,2020.0,75.0
77926,Marlon Redmond,Guard,2.0,6-6,188.0,1978.0,1979.0,78.0
1628432,Davon Reed,Guard,4.0,6-5,206.0,2017.0,2022.0,77.0
77927,Hub Reed,Center,7.0,6-9,215.0,1958.0,1964.0,81.0
2770,Justin Reed,Forward,4.0,6-8,240.0,2004.0,2006.0,80.0
1630194,Paul Reed,Forward,3.0,6-9,210.0,2020.0,2023.0,81.0
77928,Ron Reed,Forward,2.0,6-5,205.0,1965.0,1966.0,77.0
735,Bryant Reeves,Center,6.0,7-0,290.0,1995.0,2000.0,84.0
234,Khalid Reeves,Guard,6.0,6-3,199.0,1994.0,1999.0,75.0
77932,Richie Regan,Guard,3.0,6-2,180.0,1955.0,1957.0,74.0
77933,Don Rehfeldt,Forward,2.0,6-6,210.0,1950.0,1951.0,78.0
77937,Billy Reid,Guard,1.0,6-5,190.0,1980.0,1980.0,77.0
690,Don Reid,Forward,9.0,6-8,250.0,1995.0,2002.0,80.0
462,J.R. Reid,Forward,11.0,,211.20112517580873,1989.0,2000.0,78.0584598088814
77935,Jim Reid,Center,1.0,6-6,210.0,1967.0,1967.0,78.0
1629675,Naz Reid,Center-Forward,4.0,6-9,264.0,2019.0,2023.0,81.0
77936,Robert Reid,Forward,13.0,6-8,205.0,1977.0,1990.0,80.0
202385,Ryan Reid,Forward,1.0,6-8,235.0,2011.0,2011.0,80.0
2876,Jared Reiner,Center,3.0,6-11,255.0,2004.0,2006.0,83.0
77938,Joseph Reiser,Guard,3.0,5-11,165.0,1947.0,1949.0,71.0
77939,Richard Rellford,Forward,1.0,6-6,230.0,1987.0,1987.0,78.0
720,Terrence Rencher,Guard,1.0,6-3,185.0,1995.0,1995.0,75.0
77941,John Rennicke,Guard,1.0,6-2,185.0,1951.0,1951.0,74.0
77942,Rob Rensberger,Forward,1.0,6-2,170.0,1946.0,1946.0,74.0
981,Efthimios Rentzias,Center,2.0,6-11,250.0,2002.0,2002.0,83.0
704,Shawn Respert,Guard,4.0,6-1,195.0,1995.0,1998.0,73.0
77944,Kevin Restani,Forward,8.0,6-9,225.0,1974.0,1981.0,81.0
1629244,Cam Reynolds,Forward,2.0,6-7,225.0,2018.0,2020.0,79.0
77945,George Reynolds,Guard,1.0,6-4,195.0,1969.0,1969.0,76.0
77946,Jerry Reynolds,Guard,8.0,6-8,200.0,1985.0,1995.0,80.0
1631197,Jared Rhoden,Guard,1.0,6-6,210.0,2022.0,2023.0,78.0
77947,Gene Rhodes,Guard,1.0,6-1,170.0,1952.0,1952.0,73.0
1518,Rodrick Rhodes,Guard,3.0,6-6,225.0,1997.0,1999.0,78.0
779,Glen Rice,Forward-Guard,15.0,6-8,228.0,1989.0,2003.0,80.0
203318,Glen Rice,Guard-Forward,2.0,6-6,206.0,2013.0,2014.0,78.0
201181,Chris Richard,Forward,3.0,6-9,256.0,2007.0,2009.0,81.0
1630208,Nick Richards,Center,3.0,7-0,245.0,2020.0,2023.0,84.0
77950,Clint Richardson,Guard,8.0,6-3,195.0,1979.0,1986.0,75.0
2202,Jason Richardson,Guard,14.0,6-6,225.0,2001.0,2014.0,78.0
200978,Jeremy Richardson,Guard-Forward,4.0,6-7,195.0,2006.0,2008.0,79.0
1626196,Josh Richardson,Guard,8.0,6-6,200.0,2015.0,2023.0,78.0
1627781,Malachi Richardson,Guard,3.0,6-6,205.0,2016.0,2018.0,78.0
77952,Micheal Ray Richardson,Guard,8.0,6-5,189.0,1978.0,1985.0,77.0
2369,Norman Richardson,Guard,2.0,6-5,200.0,2001.0,2001.0,77.0
71,Pooh Richardson,Guard,10.0,6-1,180.0,1989.0,1998.0,73.0
2047,Quentin Richardson,Forward,14.0,6-6,228.0,2000.0,2012.0,78.0
782,Mitch Richmond,Guard,14.0,6-5,220.0,1988.0,2001.0,77.0
77954,John Richter,Forward,1.0,6-9,225.0,1959.0,1959.0,81.0
77955,Dick Ricketts,Forward,3.0,6-7,215.0,1955.0,1957.0,79.0
375,Isaiah Rider,Guard,9.0,,211.20112517580873,1993.0,2001.0,78.0584598088814
77957,Jackie Ridgle,Guard,1.0,6-4,195.0,1971.0,1971.0,76.0
2557,Luke Ridnour,Guard,12.0,6-2,175.0,2003.0,2014.0,74.0
77958,Mel Riebe,Guard,3.0,5-11,180.0,1946.0,1948.0,71.0
77959,Jim Riffey,Forward,1.0,6-4,200.0,1950.0,1950.0,76.0
2541,Antoine Rigaudeau,Guard,2.0,6-7,210.0,2002.0,2002.0,79.0
77960,Tom Riker,Forward,3.0,6-10,225.0,1972.0,1974.0,82.0
77963,Bob Riley,Forward,1.0,6-9,235.0,1970.0,1970.0,81.0
35,Eric Riley,Center,4.0,7-0,245.0,1993.0,1998.0,84.0
77962,Pat Riley,Guard,9.0,6-4,205.0,1967.0,1975.0,76.0
77964,Ron Riley,Forward,4.0,6-8,195.0,1972.0,1975.0,80.0
1630203,Grant Riller,Guard,2.0,6-2,190.0,2020.0,2020.0,74.0
77965,Rich Rinaldi,Guard,3.0,6-3,195.0,1971.0,1973.0,75.0
77966,Mike Riordan,Forward,9.0,6-4,200.0,1968.0,1976.0,76.0
77967,Arnie Risen,Center,10.0,6-9,200.0,1948.0,1957.0,81.0
77968,Goebel Ritter,Guard,3.0,6-2,185.0,1948.0,1950.0,74.0
77969,Ramon Rivas,Forward,1.0,6-10,260.0,1988.0,1988.0,82.0
203085,Austin Rivers,Guard,11.0,6-4,200.0,2012.0,2023.0,76.0
77970,David Rivers,Guard,3.0,6-0,170.0,1988.0,1991.0,72.0
470,Doc Rivers,Guard,13.0,6-4,210.0,1983.0,1995.0,76.0
77972,Lee Robbins,Forward,2.0,6-3,175.0,1947.0,1948.0,75.0
203460,Andre Roberson,Guard-Forward,7.0,6-7,210.0,2013.0,2020.0,79.0
101194,Anthony Roberson,Guard,4.0,6-2,180.0,2005.0,2008.0,74.0
77973,Rick Roberson,Center,7.0,6-9,231.0,1969.0,1975.0,81.0
2121,Terrance Roberson,Unknown,1.0,,211.20112517580873,2000.0,2000.0,78.0584598088814
77975,Anthony Roberts,Forward,5.0,6-5,185.0,1977.0,1983.0,77.0
77979,Bill Roberts,Unknown,2.0,,211.20112517580873,1948.0,1949.0,78.0584598088814
203148,Brian Roberts,Guard,6.0,6-1,173.0,2012.0,2016.0,73.0
122,Fred Roberts,Forward,13.0,6-10,218.0,1983.0,1996.0,82.0
77977,Joe Roberts,Forward,3.0,6-6,214.0,1960.0,1962.0,78.0
101160,Lawrence Roberts,Forward,3.0,6-9,240.0,2005.0,2006.0,81.0
77978,Marv Roberts,Forward,1.0,6-8,200.0,1976.0,1976.0,80.0
914,Stanley Roberts,Center,9.0,7-0,290.0,1991.0,1999.0,84.0
926,Alvin Robertson,Guard,10.0,6-4,208.0,1984.0,1995.0,76.0
600015,Oscar Robertson,Guard,14.0,6-5,205.0,1960.0,1973.0,77.0
1926,Ryan Robertson,Guard,1.0,6-5,190.0,1999.0,1999.0,77.0
77983,Tony Robertson,Guard,2.0,6-4,195.0,1977.0,1978.0,76.0
77984,Rick Robey,Center,8.0,6-11,230.0,1978.0,1985.0,83.0
2774,Bernard Robinson,Guard-Forward,4.0,6-6,210.0,2004.0,2006.0,78.0
997,Chris Robinson,Guard,2.0,6-5,200.0,1996.0,1997.0,77.0
77986,Cliff T. Robinson,Forward,11.0,6-9,220.0,1979.0,1991.0,81.0
361,Clifford Robinson,Forward-Center,18.0,6-10,245.0,1989.0,2006.0,82.0
764,David Robinson,Center,14.0,7-1,250.0,1989.0,2002.0,85.0
1629130,Duncan Robinson,Forward,5.0,6-7,215.0,2018.0,2023.0,79.0
1944,Eddie Robinson,Forward,6.0,6-9,210.0,1999.0,2003.0,81.0
77988,Flynn Robinson,Guard,7.0,6-1,185.0,1966.0,1972.0,73.0
299,Glenn Robinson,Forward,12.0,6-7,240.0,1994.0,2004.0,79.0
